hold_strength,delay,policy,seed,turns,moves,stale_conflicts,mean_phase_error,p95_phase_error,mean_extra_hold,full_board,blue_win,yellow_win
1,3,blind_delay,2026203211,92,49,43,1.2894616187930985,2.9525826718341945,0.9795918367346939,True,False,True
1,3,queue_aware,2026203211,49,49,0,1.1787422847217488,2.6457521242612243,0.9183673469387755,True,False,True
1,3,blind_delay,2026203212,88,49,39,1.184351171147368,2.8319102840720314,0.46938775510204084,True,False,True
1,3,queue_aware,2026203212,49,49,0,1.060060673789572,2.734662684406289,0.5306122448979592,True,True,False
1,3,blind_delay,2026203213,97,49,48,1.2395364569970058,2.7207676337944147,0.12244897959183673,True,True,False
1,3,queue_aware,2026203213,49,49,0,1.1154103088039855,2.390017717214713,0.20408163265306123,True,True,False
1,3,blind_delay,2026203214,89,49,40,1.1691155108847644,2.912320760051961,0.5510204081632653,True,True,False
1,3,queue_aware,2026203214,49,49,0,1.2025578430357426,2.9369861335013137,0.5306122448979592,True,False,True
1,5,blind_delay,2026223200,93,49,44,1.1289515414385967,2.6324399599861215,0.673469387755102,True,True,False
1,5,queue_aware,2026223200,49,49,0,1.0691748646086516,2.403663941014279,0.5714285714285714,True,True,False
1,5,blind_delay,2026223201,97,49,48,0.9987278708265903,2.1592221499661663,0.8367346938775511,True,True,False
1,5,queue_aware,2026223201,49,49,0,1.0461907276162132,2.4775097727180904,0.7755102040816326,True,True,False
1,5,blind_delay,2026223202,98,49,49,1.2807937004879304,2.851908544041575,0.42857142857142855,True,True,False
1,5,queue_aware,2026223202,49,49,0,1.2233222292199886,2.7022514983442973,0.6326530612244898,True,True,False
1,5,blind_delay,2026223203,95,49,46,1.1578820212706507,2.7664113636026717,0.6326530612244898,True,True,False
1,5,queue_aware,2026223203,49,49,0,1.0989985719387152,2.262248890429555,0.673469387755102,True,True,False
1,5,blind_delay,2026223204,95,49,46,1.0729193366987853,2.509714681523155,0.4489795918367347,True,True,False
1,5,queue_aware,2026223204,49,49,0,1.044231618490171,2.3766490244865572,0.4489795918367347,True,False,True
1,5,blind_delay,2026223205,96,49,47,1.2772469079904514,2.895268777398293,0.30612244897959184,True,False,True
1,5,queue_aware,2026223205,49,49,0,1.2053156846966566,2.6787033955068527,0.2857142857142857,True,False,True
1,5,blind_delay,2026223206,97,49,48,1.0101916847459653,2.857060992570976,0.3469387755102041,True,True,False
1,5,queue_aware,2026223206,49,49,0,1.0456064099457754,2.980382828594744,0.24489795918367346,True,False,True
1,5,blind_delay,2026223207,97,49,48,1.1312922634157276,2.61597332465556,0.30612244897959184,True,True,False
1,5,queue_aware,2026223207,49,49,0,1.0994788606521149,2.8452748814219713,0.32653061224489793,True,False,True
1,5,blind_delay,2026223208,94,49,45,1.2756981597613022,2.634195256748214,0.7755102040816326,True,False,True
1,5,queue_aware,2026223208,49,49,0,1.2325233436528995,2.7374098924147434,0.8163265306122449,True,False,True
1,5,blind_delay,2026223209,88,49,39,1.1523522949448493,2.561582700880335,0.3673469387755102,True,False,True
1,5,queue_aware,2026223209,49,49,0,1.0488616053440256,2.3939899756197094,0.42857142857142855,True,True,False
1,5,blind_delay,2026223210,95,49,46,1.2602279682142419,2.570048110335503,0.20408163265306123,True,True,False
1,5,queue_aware,2026223210,49,49,0,1.140008949907292,2.8068617044536857,0.10204081632653061,True,False,True
1,5,blind_delay,2026223211,93,49,44,1.2836714335460615,2.3392885002377555,0.8367346938775511,True,True,False
1,5,queue_aware,2026223211,49,49,0,1.1812544959266917,2.3392885002377555,0.8775510204081632,True,False,True
1,5,blind_delay,2026223212,97,49,48,1.2184205138730428,2.964121432390951,0.8775510204081632,True,True,False
1,5,queue_aware,2026223212,49,49,0,1.1133920913614463,2.5607330133230484,0.8367346938775511,True,True,False
1,5,blind_delay,2026223213,93,49,44,1.2741990560595862,2.8005565884341808,0.5102040816326531,True,True,False
1,5,queue_aware,2026223213,49,49,0,1.323775178839381,2.771309361294403,0.5306122448979592,True,False,True
1,5,blind_delay,2026223214,92,49,43,1.2855339403318944,2.919357769619668,0.3469387755102041,True,False,True
1,5,queue_aware,2026223214,49,49,0,1.2541533244776542,2.6450560069380646,0.3673469387755102,True,False,True
2,0,blind_delay,2026273200,49,49,0,1.1249632555342675,2.5025625981168638,0.0,True,True,False
2,0,queue_aware,2026273200,49,49,0,1.1249632555342675,2.5025625981168638,0.0,True,True,False
2,0,blind_delay,2026273201,49,49,0,1.0234966850384093,2.1049592749876376,0.0,True,True,False
2,0,queue_aware,2026273201,49,49,0,1.0234966850384093,2.1049592749876376,0.0,True,True,False
2,0,blind_delay,2026273202,49,49,0,1.0644194937755838,2.596629612188319,0.0,True,False,True
2,0,queue_aware,2026273202,49,49,0,1.0644194937755838,2.596629612188319,0.0,True,False,True
2,0,blind_delay,2026273203,49,49,0,0.9896848566121766,2.472519499017128,0.0,True,True,False
2,0,queue_aware,2026273203,49,49,0,0.9896848566121766,2.472519499017128,0.0,True,True,False
2,0,blind_delay,2026273204,49,49,0,1.11698726295453,2.5435056132979663,0.0,True,False,True
2,0,queue_aware,2026273204,49,49,0,1.11698726295453,2.5435056132979663,0.0,True,False,True
2,0,blind_delay,2026273205,49,49,0,1.0876042599610056,2.6041742237732532,0.0,True,True,False
2,0,queue_aware,2026273205,49,49,0,1.0876042599610056,2.6041742237732532,0.0,True,True,False
2,0,blind_delay,2026273206,49,49,0,1.2179302225482387,2.5163643352022604,0.0,True,True,False
2,0,queue_aware,2026273206,49,49,0,1.2179302225482387,2.5163643352022604,0.0,True,True,False
2,0,blind_delay,2026273207,49,49,0,1.146386562810402,2.6367825633369155,0.0,True,True,False
2,0,queue_aware,2026273207,49,49,0,1.146386562810402,2.6367825633369155,0.0,True,True,False
2,0,blind_delay,2026273208,49,49,0,1.0704153747535339,2.6920828433315367,0.0,True,True,False
2,0,queue_aware,2026273208,49,49,0,1.0704153747535339,2.6920828433315367,0.0,True,True,False
2,0,blind_delay,2026273209,49,49,0,1.0777615144728223,2.506918114977097,0.0,True,True,False
2,0,queue_aware,2026273209,49,49,0,1.0777615144728223,2.506918114977097,0.0,True,True,False
2,0,blind_delay,2026273210,49,49,0,1.072644646215489,2.48908080640631,0.0,True,True,False
2,0,queue_aware,2026273210,49,49,0,1.072644646215489,2.48908080640631,0.0,True,True,False
2,0,blind_delay,2026273211,49,49,0,1.1835276858744834,2.8207370127442335,0.0,True,False,True
2,0,queue_aware,2026273211,49,49,0,1.1835276858744834,2.8207370127442335,0.0,True,False,True
2,0,blind_delay,2026273212,49,49,0,1.087155062902157,2.6395499284473374,0.0,True,False,True
2,0,queue_aware,2026273212,49,49,0,1.087155062902157,2.6395499284473374,0.0,True,False,True
2,0,blind_delay,2026273213,49,49,0,1.1513526785771,2.621809934120698,0.0,True,False,True
2,0,queue_aware,2026273213,49,49,0,1.1513526785771,2.621809934120698,0.0,True,False,True
2,0,blind_delay,2026273214,49,49,0,1.101802921780753,2.6597330818926537,0.0,True,False,True
2,0,queue_aware,2026273214,49,49,0,1.101802921780753,2.6597330818926537,0.0,True,False,True
2,1,blind_delay,2026283200,55,49,6,1.2020365282111587,2.603748065580167,0.5306122448979592,True,False,True
2,1,queue_aware,2026283200,49,49,0,1.1801568244226082,2.5556587646395004,0.4897959183673469,True,False,True
2,1,blind_delay,2026283201,57,49,8,1.0929246566749218,2.907755091334443,0.6122448979591837,True,False,True
2,1,queue_aware,2026283201,49,49,0,1.1395086086255173,2.524225553672969,0.5306122448979592,True,False,True
2,1,blind_delay,2026283202,84,49,35,1.1548925136732944,2.7880261860995703,1.7551020408163265,True,False,True
2,1,queue_aware,2026283202,49,49,0,0.989804496684286,2.4330446602460527,1.6734693877551021,True,False,True
2,1,blind_delay,2026283203,78,49,29,1.2776385142777587,2.879370620114898,1.5510204081632653,True,True,False
2,1,queue_aware,2026283203,49,49,0,1.1907865169290937,2.6989097239631654,1.5918367346938775,True,False,True
2,1,blind_delay,2026283204,64,49,15,1.1513622335773255,2.8851210501171973,0.8163265306122449,True,False,True
2,1,queue_aware,2026283204,49,49,0,1.134484063405909,2.4492205274533427,0.8163265306122449,True,True,False
2,1,blind_delay,2026283205,74,49,25,1.018249779500158,2.311557307689726,1.346938775510204,True,False,True
2,1,queue_aware,2026283205,49,49,0,1.0286226193330692,2.400325615562682,1.3061224489795917,True,False,True
2,1,blind_delay,2026283206,60,49,11,1.1393354706200987,2.728647405729571,0.5714285714285714,True,True,False
2,1,queue_aware,2026283206,49,49,0,1.0062438438151933,2.3812544947083,0.6122448979591837,True,False,True
2,1,blind_delay,2026283207,75,49,26,1.2208874602269866,2.7417797423391135,1.2653061224489797,True,True,False
2,1,queue_aware,2026283207,49,49,0,1.0097601559392608,2.4657708147933035,0.8979591836734694,True,True,False
2,1,blind_delay,2026283208,52,49,3,1.2802290618981225,2.984775588556352,0.16326530612244897,True,False,True
2,1,queue_aware,2026283208,49,49,0,1.2329306589489115,2.9714525218210923,0.20408163265306123,True,True,False
2,1,blind_delay,2026283209,76,49,27,1.2074106362033827,2.497662296015867,1.346938775510204,True,True,False
2,1,queue_aware,2026283209,49,49,0,1.1522761120813492,2.428655743220107,1.2653061224489797,True,True,False
2,1,blind_delay,2026283210,59,49,10,1.338603233590182,2.8044604013053562,0.5306122448979592,True,True,False
2,1,queue_aware,2026283210,49,49,0,1.2431029542966083,2.678052348511862,0.5714285714285714,True,False,True
2,1,blind_delay,2026283211,74,49,25,1.063073345272457,2.706347929991444,1.183673469387755,True,True,False
2,1,queue_aware,2026283211,49,49,0,0.9558202986436026,2.3191229354695695,0.9795918367346939,True,True,False
2,1,blind_delay,2026283212,89,49,40,1.154472164664305,2.4820843556709944,1.9591836734693877,True,False,True
2,1,queue_aware,2026283212,49,49,0,0.9671398717882014,2.52165924516658,1.6734693877551021,True,False,True
2,1,blind_delay,2026283213,58,49,9,1.197046682707446,2.649597343038385,0.4489795918367347,True,False,True
2,1,queue_aware,2026283213,49,49,0,1.2287990044193036,2.8031209016443284,0.4489795918367347,True,False,True
2,1,blind_delay,2026283214,54,49,5,1.2915580391739783,2.799814677031404,0.5306122448979592,True,False,True
2,1,queue_aware,2026283214,49,49,0,1.2237221419068298,2.907115012658152,0.5714285714285714,True,False,True
2,2,blind_delay,2026293200,90,49,41,1.218009177664764,2.7275145445452567,1.5918367346938775,True,False,True
2,2,queue_aware,2026293200,49,49,0,1.1855223980936624,2.3934115559308906,1.469387755102041,True,True,False
2,2,blind_delay,2026293201,87,49,38,1.0649643275498926,2.005265987847425,0.5714285714285714,True,True,False
2,2,queue_aware,2026293201,49,49,0,1.1056710733365902,2.2418938858601054,0.4897959183673469,True,True,False
2,2,blind_delay,2026293202,92,49,43,1.1907596884940161,2.702554918934637,0.7346938775510204,True,False,True
2,2,queue_aware,2026293202,49,49,0,1.0372123372543287,2.7183662366376,0.6938775510204082,True,False,True
2,2,blind_delay,2026293203,86,49,37,1.0968320918343841,2.5948157270064534,1.346938775510204,True,False,True
2,2,queue_aware,2026293203,49,49,0,1.0970040915390131,2.421410967636294,1.3877551020408163,True,True,False
2,2,blind_delay,2026293204,91,49,42,1.262572516141835,2.882333034152931,0.7346938775510204,True,True,False
2,2,queue_aware,2026293204,49,49,0,1.123176929195464,2.621833438170251,0.6530612244897959,True,False,True
2,2,blind_delay,2026293205,97,49,48,1.226882507080736,2.987188073318113,0.24489795918367346,True,True,False
2,2,queue_aware,2026293205,49,49,0,1.2463853393193074,2.4558208210748598,0.16326530612244897,True,True,False
2,2,blind_delay,2026293206,89,49,40,1.0989396781176495,2.577094642354158,1.2653061224489797,True,False,True
2,2,queue_aware,2026293206,49,49,0,1.113825868789227,2.608082902713685,1.3061224489795917,True,False,True
2,2,blind_delay,2026293207,86,49,37,1.2001489463905857,2.2598385844854794,0.5306122448979592,True,False,True
2,2,queue_aware,2026293207,49,49,0,1.1819885427195707,2.278953409257791,0.7346938775510204,True,True,False
2,2,blind_delay,2026293208,97,49,48,1.1709207323042141,2.7609486513853816,1.4285714285714286,True,True,False
2,2,queue_aware,2026293208,49,49,0,1.0764154258693814,2.807872826444954,1.1020408163265305,True,True,False
2,2,blind_delay,2026293209,91,49,42,1.2420518449007378,2.729343420286341,1.836734693877551,True,True,False
2,2,queue_aware,2026293209,49,49,0,1.1722373265955786,2.836888208762663,1.836734693877551,True,True,False
2,2,blind_delay,2026293210,86,49,37,1.1023999453311184,2.8623900804179794,1.0612244897959184,True,True,False
2,2,queue_aware,2026293210,49,49,0,1.147631100515676,2.554332304714863,1.1020408163265305,True,True,False
2,2,blind_delay,2026293211,97,49,48,1.1350097930437053,2.683872182693985,0.6938775510204082,True,True,False
2,2,queue_aware,2026293211,49,49,0,1.104294698365228,2.4130385997631976,0.6530612244897959,True,True,False
2,2,blind_delay,2026293212,89,49,40,1.188071382362288,2.9199302336632726,0.6122448979591837,True,True,False
2,2,queue_aware,2026293212,49,49,0,1.1837905469851295,2.4739636262044953,0.6530612244897959,True,False,True
2,2,blind_delay,2026293213,90,49,41,1.2602617817933948,2.801889155281546,1.2653061224489797,True,False,True
2,2,queue_aware,2026293213,49,49,0,1.1397062140266752,2.7343947053808426,1.1020408163265305,True,False,True
2,2,blind_delay,2026293214,88,49,39,1.3044608155931567,2.8942128472499546,0.7346938775510204,True,False,True
2,2,queue_aware,2026293214,49,49,0,1.1660293997921234,2.8988282133981245,0.7755102040816326,True,True,False
2,3,blind_delay,2026303200,89,49,40,1.2039228391780679,2.765078456092051,1.510204081632653,True,True,False
2,3,queue_aware,2026303200,49,49,0,1.0753101315308051,2.6109457014373434,1.469387755102041,True,False,True
2,3,blind_delay,2026303201,97,49,48,1.206740429822193,2.8486543843295413,1.2244897959183674,True,True,False
2,3,queue_aware,2026303201,49,49,0,1.1973004244194758,2.8452213997645646,1.183673469387755,True,False,True
2,3,blind_delay,2026303202,93,49,44,1.2376223609910193,2.6612891719643534,0.6530612244897959,True,True,False
2,3,queue_aware,2026303202,49,49,0,1.1343697849698233,2.300818690556521,0.7346938775510204,True,True,False
2,3,blind_delay,2026303203,93,49,44,1.2491133919730368,2.7013164172508963,1.3061224489795917,True,True,False
2,3,queue_aware,2026303203,49,49,0,1.100570308667605,2.37631234503593,1.183673469387755,True,True,False
2,3,blind_delay,2026303204,83,49,34,1.2447157814722996,2.7882561213555337,1.3877551020408163,True,False,True
2,3,queue_aware,2026303204,49,49,0,1.1141376979834081,2.8391057348189177,1.1428571428571428,True,False,True
2,3,blind_delay,2026303205,96,49,47,1.168474433538352,2.8435312971054043,0.5306122448979592,True,False,True
2,3,queue_aware,2026303205,49,49,0,1.0728534177161646,2.7958572566318516,0.6530612244897959,True,False,True
2,3,blind_delay,2026303206,97,49,48,1.06043465089945,2.9435056212514024,1.510204081632653,True,True,False
2,3,queue_aware,2026303206,49,49,0,0.9686783504428172,2.5060305334449824,1.5510204081632653,True,True,False
2,3,blind_delay,2026303207,91,49,42,1.250022982405219,2.870859791702241,1.183673469387755,True,True,False
2,3,queue_aware,2026303207,49,49,0,1.1205032712517449,2.616908790621329,0.9795918367346939,True,True,False
2,3,blind_delay,2026303208,93,49,44,1.20904471133722,2.892470932165207,0.6938775510204082,True,True,False
2,3,queue_aware,2026303208,49,49,0,1.1026437090745,2.453256435373273,0.8163265306122449,True,True,False
2,3,blind_delay,2026303209,92,49,43,1.1541087733665363,2.641478356073824,0.9795918367346939,True,False,True
2,3,queue_aware,2026303209,49,49,0,1.0731643052363131,2.672966225064684,1.0204081632653061,True,True,False
2,3,blind_delay,2026303210,97,49,48,1.181135830603787,2.9206381466672937,1.0204081632653061,True,True,False
2,3,queue_aware,2026303210,49,49,0,1.1244044337990005,2.7647060661801484,0.7755102040816326,True,False,True
2,3,blind_delay,2026303211,97,49,48,1.1663414839265942,2.5470144363748566,1.1428571428571428,True,True,False
2,3,queue_aware,2026303211,49,49,0,1.0893837062500615,2.783292291605027,0.9795918367346939,True,True,False
2,3,blind_delay,2026303212,90,49,41,1.1460730455088417,3.020831799884838,1.469387755102041,True,False,True
2,3,queue_aware,2026303212,49,49,0,1.0842583936901025,2.3857760477721874,1.2653061224489797,True,False,True
2,3,blind_delay,2026303213,97,49,48,1.2140489772465242,2.8645034494798955,1.6734693877551021,True,True,False
2,3,queue_aware,2026303213,49,49,0,1.1037981913297665,2.670183471456842,1.5510204081632653,True,True,False
2,3,blind_delay,2026303214,97,49,48,1.2017008386078225,2.8131076326073714,1.6734693877551021,True,True,False
2,3,queue_aware,2026303214,49,49,0,1.1397337375523415,2.5780365268303935,1.4285714285714286,True,False,True
2,5,blind_delay,2026323200,95,49,46,1.214712988202532,2.725897750157253,1.4285714285714286,True,True,False
2,5,queue_aware,2026323200,49,49,0,1.143388133294258,2.691793455496357,1.469387755102041,True,False,True
2,5,blind_delay,2026323201,85,49,36,1.1875603155501226,2.6266483109371164,1.3877551020408163,True,True,False
2,5,queue_aware,2026323201,49,49,0,1.133964896263497,2.0829723911814932,1.346938775510204,True,True,False
2,5,blind_delay,2026323202,97,49,48,1.276846143579014,2.7270325666610145,1.5510204081632653,True,True,False
2,5,queue_aware,2026323202,49,49,0,1.2830105712053874,2.74841221088978,1.4285714285714286,True,False,True
2,5,blind_delay,2026323203,91,49,42,1.324799731065807,2.969784518678825,0.7346938775510204,True,True,False
2,5,queue_aware,2026323203,49,49,0,1.1336157991207916,2.8285179307288613,0.6938775510204082,True,False,True
2,5,blind_delay,2026323204,97,49,48,1.2342998077248626,2.791162629590401,0.6938775510204082,True,True,False
2,5,queue_aware,2026323204,49,49,0,1.1435987348710333,2.4002136924979123,0.9795918367346939,True,False,True
2,5,blind_delay,2026323205,97,49,48,1.1926558673183263,2.6115155441247144,0.40816326530612246,True,True,False
2,5,queue_aware,2026323205,49,49,0,1.107161411943857,2.6535997867071632,0.40816326530612246,True,False,True
2,5,blind_delay,2026323206,97,49,48,1.1198527955035906,2.7590000318560017,1.2244897959183674,True,True,False
2,5,queue_aware,2026323206,49,49,0,1.1211599489766952,2.6845745352738577,1.1428571428571428,True,False,True
2,5,blind_delay,2026323207,89,49,40,1.2169344579652936,2.65087222935444,0.40816326530612246,True,True,False
2,5,queue_aware,2026323207,49,49,0,1.1670682602612406,2.444998682575888,0.40816326530612246,True,True,False
2,5,blind_delay,2026323208,97,49,48,1.095197024295301,2.3818278904470396,1.0204081632653061,True,True,False
2,5,queue_aware,2026323208,49,49,0,1.1254462760531503,2.5837552137191286,1.1020408163265305,True,True,False
2,5,blind_delay,2026323209,90,49,41,1.1025416508812167,2.484230605701768,0.5714285714285714,True,False,True
2,5,queue_aware,2026323209,49,49,0,1.0321667508663015,2.370981048089883,0.6122448979591837,True,False,True
2,5,blind_delay,2026323210,87,49,38,1.00764907783931,2.8162407371972153,0.9387755102040817,True,True,False
2,5,queue_aware,2026323210,49,49,0,1.0059219305330533,2.4847512097879703,0.8979591836734694,True,True,False
2,5,blind_delay,2026323211,97,49,48,1.2670272551500192,2.977613730081212,1.0612244897959184,True,True,False
2,5,queue_aware,2026323211,49,49,0,1.156769080597108,2.591885314480419,0.9387755102040817,True,False,True
2,5,blind_delay,2026323212,93,49,44,1.156662586470284,2.931013252552501,0.8979591836734694,True,False,True
2,5,queue_aware,2026323212,49,49,0,1.1482752842650157,2.574016833877569,0.9387755102040817,True,False,True
2,5,blind_delay,2026323213,96,49,47,1.1254859443245626,2.8799874601100166,1.4285714285714286,True,True,False
2,5,queue_aware,2026323213,49,49,0,0.9995687011119603,2.567527602531426,1.5510204081632653,True,True,False
2,5,blind_delay,2026323214,93,49,44,1.2259828805397983,2.9913245914003093,1.510204081632653,True,True,False
2,5,queue_aware,2026323214,49,49,0,1.1279411430926167,2.6817202108641536,1.5918367346938775,True,True,False
