delay,background_rate,policy,seed,agents,rounds,capacity_per_agent,useful_expected,useful_processed,useful_fresh,useful_stale,useful_delivery_rate,useful_fresh_rate,stale_useful_rate,background_processed,mean_useful_wait,mean_backlog,max_backlog
0,8.0,fifo_blind,2026873909,12,180,2,4320,867,24,843,0.20069444444444445,0.02768166089965398,0.972318339100346,3429,70.77047289504037,8719.883333333333,17298
0,8.0,priority_deduplicating,2026873909,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8719.883333333333,17298
0,8.0,fifo_blind,2026873910,12,180,2,4320,864,24,840,0.2,0.027777777777777776,0.9722222222222222,3432,70.53819444444444,8790.583333333334,17463
0,8.0,priority_deduplicating,2026873910,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8790.583333333334,17463
0,8.0,fifo_blind,2026873911,12,180,2,4320,871,24,847,0.20162037037037037,0.027554535017221583,0.9724454649827784,3425,71.97588978185993,8715.927777777777,17380
0,8.0,priority_deduplicating,2026873911,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8715.927777777777,17380
0,8.0,fifo_blind,2026873912,12,180,2,4320,849,24,825,0.19652777777777777,0.028268551236749116,0.9717314487632509,3447,71.78916372202592,8779.91111111111,17257
0,8.0,priority_deduplicating,2026873912,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8779.91111111111,17257
0,8.0,fifo_blind,2026873913,12,180,2,4320,867,24,843,0.20069444444444445,0.02768166089965398,0.972318339100346,3429,70.42560553633218,8806.016666666666,17461
0,8.0,priority_deduplicating,2026873913,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8806.016666666666,17461
0,8.0,fifo_blind,2026873914,12,180,2,4320,850,24,826,0.19675925925925927,0.02823529411764706,0.971764705882353,3446,71.7,8824.9,17361
0,8.0,priority_deduplicating,2026873914,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8824.9,17361
0,8.0,fifo_blind,2026873915,12,180,2,4320,866,24,842,0.20046296296296295,0.02771362586605081,0.9722863741339491,3430,72.10277136258661,8693.116666666667,17383
0,8.0,priority_deduplicating,2026873915,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8693.116666666667,17383
0,8.0,fifo_blind,2026873916,12,180,2,4320,882,24,858,0.20416666666666666,0.027210884353741496,0.9727891156462585,3414,72.39795918367346,8696.011111111111,17368
0,8.0,priority_deduplicating,2026873916,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8696.011111111111,17368
0,8.0,fifo_blind,2026873917,12,180,2,4320,897,24,873,0.2076388888888889,0.026755852842809364,0.9732441471571907,3399,70.47714604236343,8619.08888888889,17181
0,8.0,priority_deduplicating,2026873917,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8619.08888888889,17181
0,8.0,fifo_blind,2026873918,12,180,2,4320,883,24,859,0.20439814814814813,0.027180067950169876,0.9728199320498301,3413,71.64439411098527,8632.788888888888,17258
0,8.0,priority_deduplicating,2026873918,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8632.788888888888,17258
0,8.0,fifo_blind,2026873919,12,180,2,4320,879,24,855,0.20347222222222222,0.027303754266211604,0.9726962457337884,3417,70.48577929465301,8630.727777777778,17329
0,8.0,priority_deduplicating,2026873919,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8630.727777777778,17329
1,0.0,fifo_blind,2026173900,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173900,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173901,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173901,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173902,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173902,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173903,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173903,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173904,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173904,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173905,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173905,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173906,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173906,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173907,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173907,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173908,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173908,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173909,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173909,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173910,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173910,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173911,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173911,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173912,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173912,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173913,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173913,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173914,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173914,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173915,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173915,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173916,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173916,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173917,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173917,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173918,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173918,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,fifo_blind,2026173919,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,0.0,priority_deduplicating,2026173919,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,24.0,24
1,1.0,fifo_blind,2026273900,12,180,2,4320,2844,49,2795,0.6583333333333333,0.017229254571026722,0.9827707454289732,1452,30.849507735583686,1129.0722222222223,2185
1,1.0,priority_deduplicating,2026273900,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1129.0722222222223,2185
1,1.0,fifo_blind,2026273901,12,180,2,4320,2861,45,2816,0.6622685185185185,0.015728766165676335,0.9842712338343237,1435,30.935686822789233,1127.3,2219
1,1.0,priority_deduplicating,2026273901,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1127.3,2219
1,1.0,fifo_blind,2026273902,12,180,2,4320,2886,48,2838,0.6680555555555555,0.016632016632016633,0.9833679833679834,1410,29.901593901593902,1079.338888888889,2114
1,1.0,priority_deduplicating,2026273902,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1079.338888888889,2114
1,1.0,fifo_blind,2026273903,12,180,2,4320,2878,37,2841,0.6662037037037037,0.012856150104239055,0.987143849895761,1418,30.10145934676859,1098.7166666666667,2175
1,1.0,priority_deduplicating,2026273903,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1098.7166666666667,2175
1,1.0,fifo_blind,2026273904,12,180,2,4320,2875,49,2826,0.6655092592592593,0.017043478260869566,0.9829565217391304,1421,30.605565217391305,1108.3666666666666,2168
1,1.0,priority_deduplicating,2026273904,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1108.3666666666666,2168
1,1.0,fifo_blind,2026273905,12,180,2,4320,2888,57,2831,0.6685185185185185,0.019736842105263157,0.9802631578947368,1408,28.599030470914126,1078.75,2230
1,1.0,priority_deduplicating,2026273905,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1078.75,2230
1,1.0,fifo_blind,2026273906,12,180,2,4320,2864,55,2809,0.662962962962963,0.01920391061452514,0.9807960893854749,1432,30.348463687150836,1115.6222222222223,2205
1,1.0,priority_deduplicating,2026273906,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1115.6222222222223,2205
1,1.0,fifo_blind,2026273907,12,180,2,4320,2857,44,2813,0.6613425925925925,0.015400770038501925,0.9845992299614981,1439,30.697234861743087,1122.65,2222
1,1.0,priority_deduplicating,2026273907,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1122.65,2222
1,1.0,fifo_blind,2026273908,12,180,2,4320,2909,63,2846,0.6733796296296296,0.021656926778961843,0.9783430732210382,1387,29.741148160880027,1071.9222222222222,2128
1,1.0,priority_deduplicating,2026273908,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1071.9222222222222,2128
1,1.0,fifo_blind,2026273909,12,180,2,4320,2847,47,2800,0.6590277777777778,0.01650860554970144,0.9834913944502985,1449,31.099402880224797,1134.5722222222223,2207
1,1.0,priority_deduplicating,2026273909,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1134.5722222222223,2207
1,1.0,fifo_blind,2026273910,12,180,2,4320,2874,42,2832,0.6652777777777777,0.014613778705636743,0.9853862212943633,1422,30.643354210160055,1104.8333333333333,2096
1,1.0,priority_deduplicating,2026273910,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1104.8333333333333,2096
1,1.0,fifo_blind,2026273911,12,180,2,4320,2909,58,2851,0.6733796296296296,0.019938123066345823,0.9800618769336542,1387,29.897903059470607,1067.338888888889,2086
1,1.0,priority_deduplicating,2026273911,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1067.338888888889,2086
1,1.0,fifo_blind,2026273912,12,180,2,4320,2881,51,2830,0.6668981481481482,0.01770218674071503,0.982297813259285,1415,30.234987851440472,1093.5722222222223,2156
1,1.0,priority_deduplicating,2026273912,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1093.5722222222223,2156
1,1.0,fifo_blind,2026273913,12,180,2,4320,2873,50,2823,0.6650462962962963,0.01740341106856944,0.9825965889314305,1423,30.67177166724678,1112.0833333333333,2195
1,1.0,priority_deduplicating,2026273913,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1112.0833333333333,2195
1,1.0,fifo_blind,2026273914,12,180,2,4320,2871,52,2819,0.6645833333333333,0.018112156043190525,0.9818878439568095,1425,30.507140369209335,1113.5222222222221,2197
1,1.0,priority_deduplicating,2026273914,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1113.5222222222221,2197
1,1.0,fifo_blind,2026273915,12,180,2,4320,2838,56,2782,0.6569444444444444,0.019732205778717406,0.9802677942212826,1458,31.729034531360114,1148.1888888888889,2227
1,1.0,priority_deduplicating,2026273915,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1148.1888888888889,2227
1,1.0,fifo_blind,2026273916,12,180,2,4320,2865,50,2815,0.6631944444444444,0.017452006980802792,0.9825479930191972,1431,30.153577661431065,1109.888888888889,2181
1,1.0,priority_deduplicating,2026273916,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1109.888888888889,2181
1,1.0,fifo_blind,2026273917,12,180,2,4320,2864,71,2793,0.662962962962963,0.02479050279329609,0.9752094972067039,1432,30.296438547486034,1106.2666666666667,2188
1,1.0,priority_deduplicating,2026273917,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1106.2666666666667,2188
1,1.0,fifo_blind,2026273918,12,180,2,4320,2853,45,2808,0.6604166666666667,0.015772870662460567,0.9842271293375394,1443,30.616193480546794,1117.911111111111,2193
1,1.0,priority_deduplicating,2026273918,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1117.911111111111,2193
1,1.0,fifo_blind,2026273919,12,180,2,4320,2908,48,2860,0.6731481481481482,0.016506189821182942,0.9834938101788171,1388,29.61726272352132,1070.7555555555555,2131
1,1.0,priority_deduplicating,2026273919,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,1070.7555555555555,2131
1,2.0,fifo_blind,2026373900,12,180,2,4320,2161,33,2128,0.5002314814814814,0.015270708005552984,0.984729291994447,2135,45.08745950948635,2170.8166666666666,4265
1,2.0,priority_deduplicating,2026373900,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2170.8166666666666,4265
1,2.0,fifo_blind,2026373901,12,180,2,4320,2109,32,2077,0.48819444444444443,0.015173067804646752,0.9848269321953532,2187,45.673779042200096,2265.1388888888887,4467
1,2.0,priority_deduplicating,2026373901,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2265.1388888888887,4467
1,2.0,fifo_blind,2026373902,12,180,2,4320,2156,33,2123,0.49907407407407406,0.015306122448979591,0.9846938775510204,2140,46.103896103896105,2212.3944444444446,4367
1,2.0,priority_deduplicating,2026373902,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2212.3944444444446,4367
1,2.0,fifo_blind,2026373903,12,180,2,4320,2169,27,2142,0.5020833333333333,0.012448132780082987,0.9875518672199171,2127,45.751498386353155,2173.711111111111,4244
1,2.0,priority_deduplicating,2026373903,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2173.711111111111,4244
1,2.0,fifo_blind,2026373904,12,180,2,4320,2160,36,2124,0.5,0.016666666666666666,0.9833333333333333,2136,44.605555555555554,2191.1277777777777,4361
1,2.0,priority_deduplicating,2026373904,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2191.1277777777777,4361
1,2.0,fifo_blind,2026373905,12,180,2,4320,2176,37,2139,0.5037037037037037,0.017003676470588234,0.9829963235294118,2120,44.35569852941177,2146.8611111111113,4275
1,2.0,priority_deduplicating,2026373905,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2146.8611111111113,4275
1,2.0,fifo_blind,2026373906,12,180,2,4320,2123,30,2093,0.4914351851851852,0.01413094677343382,0.9858690532265661,2173,46.37918040508714,2243.6944444444443,4415
1,2.0,priority_deduplicating,2026373906,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2243.6944444444443,4415
1,2.0,fifo_blind,2026373907,12,180,2,4320,2147,34,2113,0.49699074074074073,0.015836050302748022,0.984163949697252,2149,45.55798789007918,2209.7,4326
1,2.0,priority_deduplicating,2026373907,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2209.7,4326
1,2.0,fifo_blind,2026373908,12,180,2,4320,2148,34,2114,0.49722222222222223,0.015828677839851025,0.984171322160149,2148,45.4352886405959,2198.3055555555557,4329
1,2.0,priority_deduplicating,2026373908,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2198.3055555555557,4329
1,2.0,fifo_blind,2026373909,12,180,2,4320,2178,41,2137,0.5041666666666667,0.018824609733700644,0.9811753902662994,2118,44.50734618916437,2151.2444444444445,4290
1,2.0,priority_deduplicating,2026373909,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2151.2444444444445,4290
1,2.0,fifo_blind,2026373910,12,180,2,4320,2203,39,2164,0.5099537037037037,0.017703132092601,0.982296867907399,2093,43.2650930549251,2113.1055555555554,4233
1,2.0,priority_deduplicating,2026373910,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2113.1055555555554,4233
1,2.0,fifo_blind,2026373911,12,180,2,4320,2151,36,2115,0.4979166666666667,0.016736401673640166,0.9832635983263598,2145,45.392375639237564,2218.6055555555554,4386
1,2.0,priority_deduplicating,2026373911,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2218.6055555555554,4386
1,2.0,fifo_blind,2026373912,12,180,2,4320,2179,33,2146,0.5043981481481481,0.015144561725562184,0.9848554382744378,2117,45.263882514915096,2175.5555555555557,4342
1,2.0,priority_deduplicating,2026373912,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2175.5555555555557,4342
1,2.0,fifo_blind,2026373913,12,180,2,4320,2119,34,2085,0.49050925925925926,0.01604530438886267,0.9839546956111374,2177,45.2930627654554,2245.633333333333,4405
1,2.0,priority_deduplicating,2026373913,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2245.633333333333,4405
1,2.0,fifo_blind,2026373914,12,180,2,4320,2146,34,2112,0.49675925925925923,0.015843429636533086,0.9841565703634669,2150,45.734855545200375,2206.0555555555557,4365
1,2.0,priority_deduplicating,2026373914,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2206.0555555555557,4365
1,2.0,fifo_blind,2026373915,12,180,2,4320,2175,35,2140,0.5034722222222222,0.016091954022988506,0.9839080459770115,2121,44.23494252873563,2178.6388888888887,4376
1,2.0,priority_deduplicating,2026373915,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2178.6388888888887,4376
1,2.0,fifo_blind,2026373916,12,180,2,4320,2145,29,2116,0.4965277777777778,0.01351981351981352,0.9864801864801864,2151,45.981351981351985,2201.677777777778,4295
1,2.0,priority_deduplicating,2026373916,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2201.677777777778,4295
1,2.0,fifo_blind,2026373917,12,180,2,4320,2120,26,2094,0.49074074074074076,0.012264150943396227,0.9877358490566037,2176,47.24905660377358,2249.011111111111,4391
1,2.0,priority_deduplicating,2026373917,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2249.011111111111,4391
1,2.0,fifo_blind,2026373918,12,180,2,4320,2122,37,2085,0.4912037037037037,0.017436380772855798,0.9825636192271442,2174,44.73232799245994,2230.411111111111,4391
1,2.0,priority_deduplicating,2026373918,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2230.411111111111,4391
1,2.0,fifo_blind,2026373919,12,180,2,4320,2162,38,2124,0.500462962962963,0.01757631822386679,0.9824236817761333,2134,45.117946345975945,2186.15,4313
1,2.0,priority_deduplicating,2026373919,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,2186.15,4313
1,4.0,fifo_blind,2026573900,12,180,2,4320,1402,24,1378,0.324537037037037,0.017118402282453638,0.9828815977175464,2894,60.41654778887304,4427.783333333334,8750
1,4.0,priority_deduplicating,2026573900,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4427.783333333334,8750
1,4.0,fifo_blind,2026573901,12,180,2,4320,1415,27,1388,0.3275462962962963,0.019081272084805655,0.9809187279151943,2881,60.939222614840986,4447.983333333334,8735
1,4.0,priority_deduplicating,2026573901,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4447.983333333334,8735
1,4.0,fifo_blind,2026573902,12,180,2,4320,1449,24,1425,0.33541666666666664,0.016563146997929608,0.9834368530020704,2847,59.99516908212561,4350.35,8600
1,4.0,priority_deduplicating,2026573902,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4350.35,8600
1,4.0,fifo_blind,2026573903,12,180,2,4320,1433,24,1409,0.331712962962963,0.01674808094905792,0.9832519190509421,2863,58.64480111653873,4415.75,8752
1,4.0,priority_deduplicating,2026573903,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4415.75,8752
1,4.0,fifo_blind,2026573904,12,180,2,4320,1440,24,1416,0.3333333333333333,0.016666666666666666,0.9833333333333333,2856,60.80486111111111,4391.677777777778,8758
1,4.0,priority_deduplicating,2026573904,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4391.677777777778,8758
1,4.0,fifo_blind,2026573905,12,180,2,4320,1456,24,1432,0.337037037037037,0.016483516483516484,0.9835164835164835,2840,59.85782967032967,4354.4944444444445,8680
1,4.0,priority_deduplicating,2026573905,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4354.4944444444445,8680
1,4.0,fifo_blind,2026573906,12,180,2,4320,1446,26,1420,0.3347222222222222,0.017980636237897647,0.9820193637621023,2850,60.22406639004149,4341.9111111111115,8600
1,4.0,priority_deduplicating,2026573906,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4341.9111111111115,8600
1,4.0,fifo_blind,2026573907,12,180,2,4320,1453,25,1428,0.3363425925925926,0.017205781142463867,0.9827942188575362,2843,58.512732278045426,4306.983333333334,8576
1,4.0,priority_deduplicating,2026573907,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4306.983333333334,8576
1,4.0,fifo_blind,2026573908,12,180,2,4320,1441,27,1414,0.3335648148148148,0.018736988202637056,0.981263011797363,2855,60.50659264399722,4365.833333333333,8663
1,4.0,priority_deduplicating,2026573908,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4365.833333333333,8663
1,4.0,fifo_blind,2026573909,12,180,2,4320,1449,25,1424,0.33541666666666664,0.01725327812284334,0.9827467218771566,2847,59.38095238095238,4355.7444444444445,8608
1,4.0,priority_deduplicating,2026573909,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4355.7444444444445,8608
1,4.0,fifo_blind,2026573910,12,180,2,4320,1435,28,1407,0.33217592592592593,0.01951219512195122,0.9804878048780488,2861,59.87456445993031,4418.972222222223,8772
1,4.0,priority_deduplicating,2026573910,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4418.972222222223,8772
1,4.0,fifo_blind,2026573911,12,180,2,4320,1453,24,1429,0.3363425925925926,0.016517549896765314,0.9834824501032347,2843,60.25877494838266,4360.272222222222,8652
1,4.0,priority_deduplicating,2026573911,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4360.272222222222,8652
1,4.0,fifo_blind,2026573912,12,180,2,4320,1417,26,1391,0.3280092592592593,0.01834862385321101,0.981651376146789,2879,60.055045871559635,4394.266666666666,8634
1,4.0,priority_deduplicating,2026573912,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4394.266666666666,8634
1,4.0,fifo_blind,2026573913,12,180,2,4320,1433,25,1408,0.331712962962963,0.017445917655268667,0.9825540823447313,2863,59.3635729239358,4369.572222222222,8675
1,4.0,priority_deduplicating,2026573913,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4369.572222222222,8675
1,4.0,fifo_blind,2026573914,12,180,2,4320,1462,25,1437,0.3384259259259259,0.01709986320109439,0.9829001367989056,2834,59.603967168262656,4309.7555555555555,8608
1,4.0,priority_deduplicating,2026573914,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4309.7555555555555,8608
1,4.0,fifo_blind,2026573915,12,180,2,4320,1415,24,1391,0.3275462962962963,0.01696113074204947,0.9830388692579505,2881,60.75123674911661,4435.183333333333,8717
1,4.0,priority_deduplicating,2026573915,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4435.183333333333,8717
1,4.0,fifo_blind,2026573916,12,180,2,4320,1434,26,1408,0.33194444444444443,0.01813110181311018,0.9818688981868898,2862,61.25244072524407,4400.7555555555555,8705
1,4.0,priority_deduplicating,2026573916,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4400.7555555555555,8705
1,4.0,fifo_blind,2026573917,12,180,2,4320,1451,24,1427,0.33587962962962964,0.016540317022742935,0.983459682977257,2845,60.89593383873191,4325.594444444445,8571
1,4.0,priority_deduplicating,2026573917,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4325.594444444445,8571
1,4.0,fifo_blind,2026573918,12,180,2,4320,1437,26,1411,0.3326388888888889,0.018093249826026444,0.9819067501739736,2859,59.176757132915796,4383.672222222222,8641
1,4.0,priority_deduplicating,2026573918,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4383.672222222222,8641
1,4.0,fifo_blind,2026573919,12,180,2,4320,1417,24,1393,0.3280092592592593,0.016937191249117856,0.9830628087508821,2879,59.38955539872971,4429.422222222222,8751
1,4.0,priority_deduplicating,2026573919,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,4429.422222222222,8751
1,8.0,fifo_blind,2026973900,12,180,2,4320,868,24,844,0.20092592592592592,0.027649769585253458,0.9723502304147466,3428,70.89400921658986,8671.722222222223,17254
1,8.0,priority_deduplicating,2026973900,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8671.722222222223,17254
1,8.0,fifo_blind,2026973901,12,180,2,4320,876,24,852,0.20277777777777778,0.0273972602739726,0.9726027397260274,3420,71.45205479452055,8573.855555555556,17010
1,8.0,priority_deduplicating,2026973901,12,180,2,4320,4296,4296,0,0.9944444444444445,1.0,0.0,0,1.0,8573.855555555556,17010
