delay,policy,seed,agents,rounds,mean_spectral_edge,p95_spectral_edge,mean_abs_spectral_edge,mean_loop_residual,p95_loop_residual,mean_resolvent_norm,mean_single_entry_delta_m,mean_stability_proxy,mean_delta_to_proxy_ratio,mean_derivative_relative_error,mean_receipt_age,mean_disagreement,max_disagreement,spectral_edge_exceedance_rate,state_overshoot_count,high_age_tail,high_loop_tail,high_disagreement_tail
0,blind_delay,2026073615,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3496991056227635,0.6808279578080675,0.0,0,0,1,0
0,queue_aware,2026073615,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3496991056227635,0.6808279578080675,0.0,0,0,1,0
0,blind_delay,2026073616,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3676562963495689,0.7736655987534001,0.0,0,0,1,0
0,queue_aware,2026073616,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3676562963495689,0.7736655987534001,0.0,0,0,1,0
0,blind_delay,2026073617,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35621457599091666,0.7141653786317722,0.0,0,0,1,0
0,queue_aware,2026073617,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35621457599091666,0.7141653786317722,0.0,0,0,1,0
0,blind_delay,2026073618,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36458449309484336,0.7952461598299826,0.0,0,0,1,0
0,queue_aware,2026073618,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36458449309484336,0.7952461598299826,0.0,0,0,1,0
0,blind_delay,2026073619,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3525241199892253,0.593795025744399,0.0,0,0,1,0
0,queue_aware,2026073619,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3525241199892253,0.593795025744399,0.0,0,0,1,0
0,blind_delay,2026073620,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3495431654220391,0.5364603727368519,0.0,0,0,1,0
0,queue_aware,2026073620,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3495431654220391,0.5364603727368519,0.0,0,0,1,0
0,blind_delay,2026073621,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36067350857375124,0.7691599927838128,0.0,0,0,1,0
0,queue_aware,2026073621,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36067350857375124,0.7691599927838128,0.0,0,0,1,0
0,blind_delay,2026073622,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3687869134093497,0.8089738594738476,0.0,0,0,1,0
0,queue_aware,2026073622,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3687869134093497,0.8089738594738476,0.0,0,0,1,0
0,blind_delay,2026073623,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36684822942561013,0.7535474074703852,0.0,0,0,1,0
0,queue_aware,2026073623,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36684822942561013,0.7535474074703852,0.0,0,0,1,0
0,blind_delay,2026073624,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.34801554545755853,0.5541039355386802,0.0,0,0,1,0
0,queue_aware,2026073624,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.34801554545755853,0.5541039355386802,0.0,0,0,1,0
0,blind_delay,2026073625,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3660438853990949,0.7835404270393225,0.0,0,0,1,0
0,queue_aware,2026073625,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3660438853990949,0.7835404270393225,0.0,0,0,1,0
0,blind_delay,2026073626,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35754975274214956,0.6857432592862713,0.0,0,0,1,0
0,queue_aware,2026073626,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35754975274214956,0.6857432592862713,0.0,0,0,1,0
0,blind_delay,2026073627,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35214478628643275,0.6050982680839752,0.0,0,0,1,0
0,queue_aware,2026073627,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35214478628643275,0.6050982680839752,0.0,0,0,1,0
0,blind_delay,2026073628,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3720463214675691,0.8316665379278754,0.0,0,0,1,1
0,queue_aware,2026073628,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3720463214675691,0.8316665379278754,0.0,0,0,1,1
0,blind_delay,2026073629,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3495320278499871,0.5569914003801872,0.0,0,0,1,0
0,queue_aware,2026073629,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3495320278499871,0.5569914003801872,0.0,0,0,1,0
1,blind_delay,2026083600,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.34892895679415004,0.6745386111314762,0.0,0,0,1,0
1,queue_aware,2026083600,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.34892895679415004,0.6745386111314762,0.0,0,0,1,0
1,blind_delay,2026083601,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3718574390393511,0.8295713413606204,0.0,0,0,1,1
1,queue_aware,2026083601,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3718574390393511,0.8295713413606204,0.0,0,0,1,1
1,blind_delay,2026083602,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3671266984136713,0.7934926077289799,0.0,0,0,1,0
1,queue_aware,2026083602,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3671266984136713,0.7934926077289799,0.0,0,0,1,0
1,blind_delay,2026083603,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3484526283968817,0.5444005546224934,0.0,0,0,1,0
1,queue_aware,2026083603,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3484526283968817,0.5444005546224934,0.0,0,0,1,0
1,blind_delay,2026083604,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.37003997511232256,0.8155942053851133,0.0,0,0,1,1
1,queue_aware,2026083604,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.37003997511232256,0.8155942053851133,0.0,0,0,1,1
1,blind_delay,2026083605,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35062425742741815,0.6679506145170648,0.0,0,0,1,0
1,queue_aware,2026083605,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35062425742741815,0.6679506145170648,0.0,0,0,1,0
1,blind_delay,2026083606,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3610273695858257,0.6822637426419553,0.0,0,0,1,0
1,queue_aware,2026083606,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3610273695858257,0.6822637426419553,0.0,0,0,1,0
1,blind_delay,2026083607,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.34881938636296356,0.5875188832997273,0.0,0,0,1,0
1,queue_aware,2026083607,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.34881938636296356,0.5875188832997273,0.0,0,0,1,0
1,blind_delay,2026083608,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3514834911178596,0.5752582633675088,0.0,0,0,1,0
1,queue_aware,2026083608,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3514834911178596,0.5752582633675088,0.0,0,0,1,0
1,blind_delay,2026083609,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.34905709324417405,0.6162827619785303,0.0,0,0,1,0
1,queue_aware,2026083609,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.34905709324417405,0.6162827619785303,0.0,0,0,1,0
1,blind_delay,2026083610,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36233793182834506,0.781132412697822,0.0,0,0,1,0
1,queue_aware,2026083610,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36233793182834506,0.781132412697822,0.0,0,0,1,0
1,blind_delay,2026083611,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3499278656913699,0.5348956016443737,0.0,0,0,1,0
1,queue_aware,2026083611,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3499278656913699,0.5348956016443737,0.0,0,0,1,0
1,blind_delay,2026083612,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3661779745852823,0.8015312483733167,0.0,0,0,1,0
1,queue_aware,2026083612,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3661779745852823,0.8015312483733167,0.0,0,0,1,0
1,blind_delay,2026083613,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.351515423757454,0.6796053169026685,0.0,0,0,1,0
1,queue_aware,2026083613,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.351515423757454,0.6796053169026685,0.0,0,0,1,0
1,blind_delay,2026083614,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3523102230458316,0.5822851437028188,0.0,0,0,1,0
1,queue_aware,2026083614,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3523102230458316,0.5822851437028188,0.0,0,0,1,0
1,blind_delay,2026083615,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36616598722967714,0.753271531544706,0.0,0,0,1,0
1,queue_aware,2026083615,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36616598722967714,0.753271531544706,0.0,0,0,1,0
1,blind_delay,2026083616,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3657571412681265,0.8035005954735268,0.0,0,0,1,0
1,queue_aware,2026083616,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3657571412681265,0.8035005954735268,0.0,0,0,1,0
1,blind_delay,2026083617,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35232941445946203,0.5906498055516337,0.0,0,0,1,0
1,queue_aware,2026083617,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35232941445946203,0.5906498055516337,0.0,0,0,1,0
1,blind_delay,2026083618,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3533405675216315,0.6236419301867737,0.0,0,0,1,0
1,queue_aware,2026083618,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3533405675216315,0.6236419301867737,0.0,0,0,1,0
1,blind_delay,2026083619,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36727023018422666,0.8104640749112705,0.0,0,0,1,0
1,queue_aware,2026083619,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36727023018422666,0.8104640749112705,0.0,0,0,1,0
1,blind_delay,2026083620,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.34905516908624656,0.6439015336868409,0.0,0,0,1,0
1,queue_aware,2026083620,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.34905516908624656,0.6439015336868409,0.0,0,0,1,0
1,blind_delay,2026083621,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3681667652044382,0.7955955184067177,0.0,0,0,1,0
1,queue_aware,2026083621,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3681667652044382,0.7955955184067177,0.0,0,0,1,0
1,blind_delay,2026083622,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3509695947876736,0.6937899787340903,0.0,0,0,1,0
1,queue_aware,2026083622,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3509695947876736,0.6937899787340903,0.0,0,0,1,0
1,blind_delay,2026083623,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35943992653212464,0.689097807818502,0.0,0,0,1,0
1,queue_aware,2026083623,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35943992653212464,0.689097807818502,0.0,0,0,1,0
1,blind_delay,2026083624,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36883887252346725,0.8176890095486377,0.0,0,0,1,1
1,queue_aware,2026083624,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36883887252346725,0.8176890095486377,0.0,0,0,1,1
1,blind_delay,2026083625,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3527205902623008,0.5824692430874778,0.0,0,0,1,0
1,queue_aware,2026083625,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3527205902623008,0.5824692430874778,0.0,0,0,1,0
1,blind_delay,2026083626,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3695812809076803,0.8135873608623632,0.0,0,0,1,1
1,queue_aware,2026083626,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3695812809076803,0.8135873608623632,0.0,0,0,1,1
1,blind_delay,2026083627,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36871270755656077,0.8135713530463784,0.0,0,0,1,0
1,queue_aware,2026083627,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36871270755656077,0.8135713530463784,0.0,0,0,1,0
1,blind_delay,2026083628,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36611460934137485,0.8046786126457862,0.0,0,0,1,0
1,queue_aware,2026083628,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36611460934137485,0.8046786126457862,0.0,0,0,1,0
1,blind_delay,2026083629,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36428936401801976,0.7380209294449701,0.0,0,0,1,0
1,queue_aware,2026083629,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36428936401801976,0.7380209294449701,0.0,0,0,1,0
2,blind_delay,2026093600,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.24126221925374453,0.443574105600071,0.0,0,0,0,0
2,queue_aware,2026093600,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35106730703976763,0.5745499054687047,0.0,0,0,1,0
2,blind_delay,2026093601,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.24904774838802696,0.4838888119307237,0.0,0,0,0,0
2,queue_aware,2026093601,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3512452845215839,0.6211012124771053,0.0,0,0,1,0
2,blind_delay,2026093602,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.26531630131233974,0.6246915142228322,0.0,0,0,0,0
2,queue_aware,2026093602,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3714606006156257,0.8106553133798768,0.0,0,0,1,0
2,blind_delay,2026093603,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.2429213290108214,0.4753625092186415,0.0,0,0,0,0
2,queue_aware,2026093603,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.34832855313325545,0.6221265682136723,0.0,0,0,1,0
2,blind_delay,2026093604,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.25039511811898746,0.5419619641494487,0.0,0,0,0,0
2,queue_aware,2026093604,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35231939872143286,0.6966172882849717,0.0,0,0,1,0
2,blind_delay,2026093605,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.25707387201644205,0.6006413532066969,0.0,0,0,0,0
2,queue_aware,2026093605,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3616643205864448,0.7798305686688008,0.0,0,0,1,0
2,blind_delay,2026093606,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.25455625227209977,0.5538807165291942,0.0,0,0,0,0
2,queue_aware,2026093606,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3557794737666994,0.7120053151619337,0.0,0,0,1,0
2,blind_delay,2026093607,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.2460433525416941,0.523007722845468,0.0,0,0,0,0
2,queue_aware,2026093607,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3501103936332161,0.6798521994366215,0.0,0,0,1,0
2,blind_delay,2026093608,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.26447336876036687,0.6319516803721861,0.0,0,0,0,0
2,queue_aware,2026093608,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36905856398589243,0.8181330847405436,0.0,0,0,1,1
2,blind_delay,2026093609,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.26361981755184305,0.6251711317222628,0.0,0,0,0,0
2,queue_aware,2026093609,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3707685284600312,0.8136800447976706,0.0,0,0,1,1
2,blind_delay,2026093610,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.26328566387301466,0.6300882258265165,0.0,0,0,0,0
2,queue_aware,2026093610,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36955018623301006,0.8187471038772567,0.0,0,0,1,1
2,blind_delay,2026093611,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.26178555821291005,0.6221508021759247,0.0,0,0,0,0
2,queue_aware,2026093611,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3693213310869336,0.813524462105664,0.0,0,0,1,0
2,blind_delay,2026093612,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.24836922509983933,0.5033712180457904,0.0,0,0,0,0
2,queue_aware,2026093612,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.35125203534951205,0.6507008315338325,0.0,0,0,1,0
2,blind_delay,2026093613,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.2529915104441871,0.5651518864030868,0.0,0,0,0,0
2,queue_aware,2026093613,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.36370340619189107,0.7423083370284491,0.0,0,0,1,0
2,blind_delay,2026093614,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.24716401810974314,0.44724090319818044,0.0,0,0,0,0
2,queue_aware,2026093614,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3526265705289031,0.5565467050428199,0.0,0,0,1,0
2,blind_delay,2026093615,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.2619596544978297,0.601822398277346,0.0,0,0,0,0
2,queue_aware,2026093615,24,180,0.0,0.0,0.0,0.23529411764705885,0.23529411764705888,0.48507125007266605,0.0,0.0,0.0,0.0,0.0,0.3689951061228308,0.7848440730740096,0.0,0,0,1,0
2,blind_delay,2026093616,24,180,1.454364115589145,1.4624890547823803,1.454364115589145,0.04963164936503011,0.048594428871834426,0.609583032206351,0.0002689028823939539,0.0461380664542255,0.005795842739900405,8.514328338410204e-05,0.9944444444444445,0.2494271999253122,0.5073368998319484,0.0,0,0,0,0
